,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
24885,24886,260000,1,1,1,37,-2,-2,-2,-2,-2,-2,5275,-200,-200,2515,0,20532,0,0,2715,0,20532,0,0
24895,24896,160000,1,2,1,43,-2,-2,-2,-2,-2,-2,390,780,0,780,390,930,780,0,780,390,930,0,0
24909,24910,440000,1,1,2,33,-2,-2,-2,-2,-2,-2,2380,1750,4697,7502,2249,4532,1750,4697,7502,2249,4532,101750,0
24918,24919,400000,1,1,1,38,-2,-2,-2,-2,-2,-2,23052,7754,13052,12639,12315,7831,8025,13972,13046,13040,7923,14533,0
24921,24922,170000,1,1,1,35,-2,-2,-2,-2,-2,-2,-21,-21,-21,-21,-21,-21,0,0,0,0,0,0,0
24928,24929,500000,1,2,1,39,-2,-2,-2,-2,-2,-2,2082,800,1440,600,8170,600,803,1440,600,8170,600,1389,0
24944,24945,260000,1,2,1,42,-2,-2,-2,-2,-2,-2,246,246,246,246,246,246,246,246,246,246,246,246,0
24951,24952,430000,1,1,1,35,-2,-2,-2,-2,-2,-2,0,0,0,0,0,2178,0,0,0,0,2178,2125,0
24960,24961,40000,1,1,2,35,-2,-2,-2,-2,-2,-2,0,2277,1521,0,2483,1396,2277,1521,0,2483,1396,1350,0
24964,24965,210000,1,1,1,41,-2,-2,-2,-2,-2,-2,2361,652,401,63,684,0,652,401,63,684,0,0,0
24971,24972,100000,1,2,2,40,-2,-2,-2,-2,-2,-2,8853,-1000,389,10049,1049,1049,0,10389,10051,1051,1051,1051,0
25011,25012,440000,1,2,1,49,-2,-2,-2,-2,-2,-2,942,2002,2942,2948,0,942,2002,2942,2948,0,942,1000,0
25013,25014,480000,1,1,1,49,-2,-2,-2,-2,-2,-2,63701,-220,38929,339176,33146,37337,0,39149,344261,33312,37511,31383,0
25064,25065,480000,1,1,1,50,-2,-2,-2,-2,-2,-2,0,8389,6375,1114,0,0,8389,6375,1114,0,0,0,0
25075,25076,400000,1,1,1,48,-2,-2,-2,-2,-2,-2,3173,4265,8403,9096,28896,52196,4265,8427,9096,28896,52196,396,0
25088,25089,330000,1,1,1,54,-2,-2,-2,-2,-2,-2,0,41219,374,0,15900,8601,41219,374,0,15900,8601,38000,0
25095,25096,230000,1,3,1,58,-2,-2,-2,-2,-2,-2,-11,-11,2163,-40,-40,8083,0,2174,0,0,8123,4133,0
25133,25134,120000,1,1,1,54,-2,-2,-2,-2,-2,-2,0,0,0,7000,0,0,0,0,7000,0,0,0,0
25139,25140,220000,1,3,1,63,-2,-2,-2,-2,-2,-2,1293,494,1379,-1,272,1628,496,1385,0,273,1636,531,0
25145,25146,300000,1,3,1,56,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
25151,25152,350000,2,1,1,33,-2,-2,-2,-2,-2,-2,6016,4322,5568,9571,6370,9674,4348,5596,9632,6402,9722,24086,0
25317,25318,380000,2,1,2,27,-2,-2,-2,-2,-2,-2,0,292,7352,3401,1042,4000,292,7352,3401,1042,4000,5000,0
25340,25341,80000,2,1,2,25,-2,-2,-2,-2,-2,-2,4932,2638,2940,2946,9606,2946,2638,2940,2946,9606,2946,3345,0
25368,25369,50000,2,1,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,-2000,0,0,0,0,0,2000,0
25372,25373,200000,2,1,1,32,-2,-2,-2,-2,-2,-2,14202,0,505,0,0,0,0,505,0,0,0,4950,0
25382,25383,320000,2,2,2,29,-2,-2,-2,-2,-2,-2,5118,3743,7997,3115,1852,1347,6783,8063,3115,1852,1347,5158,0
25388,25389,320000,2,1,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,1999,1999,0,0,0,1999,1999,1999,0
25391,25392,240000,2,1,2,26,-2,-2,-2,-2,-2,-2,0,0,343,315,6000,0,0,343,315,6000,0,188,0
25392,25393,200000,2,1,2,26,-2,-2,-2,-2,-2,-2,2232,3967,1348,20836,1321,561,3967,1348,20836,1321,561,2905,0
25399,25400,350000,2,1,2,26,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
25424,25425,200000,2,1,2,31,-2,-2,-2,-2,-2,-2,10742,165,1295,0,0,0,165,1295,0,0,0,0,0
25441,25442,300000,2,2,2,25,-2,-2,-2,-2,-2,-2,780,390,334,780,2590,1490,390,334,780,2590,1490,11813,0
25454,25455,320000,2,2,1,27,-2,-2,-2,-2,-2,-2,1175,0,0,0,5210,0,0,0,0,5210,0,0,0
25466,25467,360000,2,2,2,28,-2,-2,-2,-2,-2,-2,-307,-307,-307,-307,-307,-307,0,0,0,0,307,0,1
25470,25471,200000,2,2,1,34,-2,-2,-2,-2,-2,-2,17822,19741,18718,15033,12785,8426,19855,18914,15112,12849,8468,27378,0
25486,25487,600000,2,1,2,31,-2,-2,-2,-2,-2,-2,-84,115,349,-9,-9,-9,700,349,9,0,0,0,0
25516,25517,240000,2,2,2,25,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
25518,25519,330000,2,1,2,34,-2,-2,-2,-2,-2,-2,4577,8400,626,626,1348,5879,8400,626,626,1348,5879,8954,0
25521,25522,400000,2,1,1,34,-2,-2,-2,-2,-2,-2,10000,9791,-209,13796,0,0,10000,0,14005,2000,0,0,0
25525,25526,360000,2,1,2,31,-2,-2,-2,-2,-2,-2,304,8288,21865,44440,3904,0,8288,21888,44640,3904,0,0,0
25526,25527,300000,2,1,2,31,-2,-2,-2,-2,-2,-2,1555,1599,900,11019,3452,57848,1603,902,11117,3462,58418,16994,0
25531,25532,200000,2,1,1,34,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
25545,25546,360000,2,1,1,36,-2,-2,-2,-2,-2,-2,13686,1992,604,0,3960,0,1992,604,0,3960,0,2313,0
25597,25598,230000,2,3,1,43,-2,-2,-2,-2,-2,-2,416,1099,2508,976,416,416,1099,2508,976,416,416,416,0
25603,25604,160000,2,1,2,32,-2,-2,-2,-2,-2,-2,162,-2,-2,499,284,1248,0,0,501,285,1254,99,0
25608,25609,360000,2,1,1,41,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
25609,25610,190000,2,1,2,28,-2,-2,-2,-2,-2,-2,0,2278,918,859,1300,514,2278,918,864,1300,514,175,0
25618,25619,310000,2,1,2,31,-2,-2,-2,-2,-2,-2,9108,24480,6864,0,150,150,24485,6864,0,150,150,271,0
25635,25636,150000,2,1,2,32,-2,-2,-2,-2,-2,-2,1999,3769,1999,1999,1500,1500,3769,1999,1999,1500,1500,1500,0
25636,25637,410000,2,3,1,34,-2,-2,-2,-2,-2,-2,2347,4234,23591,224,193,6441,4252,23785,225,194,6473,22906,0
25638,25639,400000,2,1,2,35,-2,-2,-2,-2,-2,-2,4238,4329,6888,3519,77,927,5000,7013,3600,1500,1000,1000,0
25644,25645,170000,2,1,1,44,-2,-2,-2,-2,-2,-2,754,0,0,0,1903,0,0,0,0,1903,0,0,0
25650,25651,190000,2,1,1,43,-2,-2,-2,-2,-2,-2,1675,4873,3468,27395,0,148120,4873,3472,27403,0,148120,6546,0
25654,25655,160000,2,1,2,29,-2,-2,-2,-2,-2,-2,0,368,0,850,763,0,368,0,850,763,0,1381,0
25657,25658,290000,2,1,2,32,-2,-2,-2,-2,-2,-2,1485,299,0,0,440,0,299,0,0,440,0,0,0
25660,25661,240000,2,2,1,34,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
25661,25662,260000,2,2,1,35,-2,-2,-2,-2,-2,-2,4539,10417,7364,8144,8422,7740,10417,7364,8144,8422,7740,26318,0
25671,25672,400000,2,1,1,35,-2,-2,-2,-2,-2,-2,4689,10043,17883,9322,15693,5588,10097,18057,9368,15771,5616,10173,0
25675,25676,200000,2,2,2,46,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,600,0
25682,25683,500000,2,3,1,38,-2,-2,-2,-2,-2,-2,-40,-40,-40,-40,7980,20603,0,0,0,8020,20706,36759,0
25687,25688,360000,2,1,2,34,-2,-2,-2,-2,-2,-2,6276,16062,8539,8665,2132,745,16142,8630,8710,2142,748,3030,0
25691,25692,330000,2,1,2,42,-2,-2,-2,-2,-2,-2,565,20650,15360,0,12923,1816,20650,15360,0,12923,1816,17050,1
25702,25703,200000,2,3,0,45,-2,-2,-2,-2,-2,-2,399,2430,0,399,1396,0,2430,0,399,1396,0,0,0
25710,25711,360000,2,1,2,35,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,597,0,0,0,0,600,590,0
25719,25720,360000,2,1,1,45,-2,-2,-2,-2,-2,-2,3401,2655,1064,530,822,2222,2655,1064,530,822,2222,788,0
25733,25734,270000,2,1,2,29,-2,-2,-2,-2,-2,-2,990,5850,0,0,0,0,5850,0,0,0,0,0,0
25761,25762,320000,2,1,2,30,-2,-2,-2,-2,-2,-2,633,8226,12664,1316,326,598,8226,12850,1316,326,598,8615,0
25770,25771,360000,2,1,2,31,-2,-2,-2,-2,-2,-2,19847,15979,6450,13166,23964,5470,16059,6482,13242,24011,5497,5415,0
25785,25786,200000,2,2,1,35,-2,-2,-2,-2,-2,-2,3023,3965,6843,1320,5983,1922,3965,6880,1320,5983,1922,12652,0
25788,25789,200000,2,1,2,33,-2,-2,-2,-2,-2,-2,9099,3771,664,0,641,5506,3775,664,0,641,5506,1847,0
25794,25795,220000,2,2,2,37,-2,-2,-2,-2,-2,-2,2662,1918,4626,5602,769,5595,1918,4626,5602,769,5595,2538,0
25796,25797,200000,2,2,2,38,-2,-2,-2,-2,-2,-2,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0
25798,25799,260000,2,1,1,32,-2,-2,-2,-2,-2,-2,0,0,0,0,0,1150,0,0,0,0,1150,0,1
25800,25801,160000,2,3,1,44,-2,-2,-2,-2,-2,-2,390,0,780,0,0,0,0,780,0,0,0,3072,0
25805,25806,100000,2,1,2,28,-2,-2,-2,-2,-2,-2,-177,-207,1050,0,0,0,0,1257,0,0,0,0,0
25811,25812,200000,2,1,1,38,-2,-2,-2,-2,-2,-2,15099,6370,5991,7298,9225,4072,6370,5991,7298,2105,10249,0,0
25819,25820,280000,2,1,2,30,-2,-2,-2,-2,-2,-2,2946,3326,132,-20,-20,680,3326,150,0,0,700,0,0
25829,25830,300000,2,1,2,32,-2,-2,-2,-2,-2,-2,-3,-3,-3,329,0,0,0,0,332,0,0,0,0
25833,25834,500000,2,1,2,45,-2,-2,-2,-2,-2,-2,0,0,1742,27291,0,0,0,1742,27291,0,0,6386,0
25850,25851,300000,2,3,1,32,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
25852,25853,370000,2,2,1,47,-2,-2,-2,-2,-2,-2,1289,2408,395,12074,744,4040,2432,397,12133,747,4060,3059,0
25860,25861,270000,2,1,1,44,-2,-2,-2,-2,-2,-2,-1404,73596,49800,1514,41072,23500,75000,49800,1514,41072,23500,29702,0
25876,25877,210000,2,1,1,31,-2,-2,-2,-2,-2,-2,31808,9283,7846,38141,9461,33978,9283,7846,38218,10000,33978,0,1
25881,25882,450000,2,2,2,34,-2,-2,-2,-2,-2,-2,3752,513,0,4376,0,0,513,0,4376,0,0,0,0
25891,25892,180000,2,3,1,45,-2,-2,-2,-2,-2,-2,396,396,396,396,396,396,396,396,396,396,396,396,0
25893,25894,260000,2,2,2,35,-2,-2,-2,-2,-2,-2,-7,-7,2493,2290,432,0,0,2507,2297,432,0,649,0
25909,25910,290000,2,1,1,34,-2,-2,-2,-2,-2,-2,0,0,1100,6000,3533,880,0,1100,6000,3533,880,193,0
25914,25915,150000,2,1,1,33,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,0,0,0,0,0,698,0
25921,25922,30000,2,2,2,39,-2,-2,-2,-2,-2,-2,2416,2226,2230,561,2230,565,2230,2238,561,2238,565,564,1
25922,25923,90000,2,1,2,29,-2,-2,-2,-2,-2,-2,-240,-240,-240,-240,-240,-240,0,0,0,0,0,0,0
25927,25928,430000,2,1,2,42,-2,-2,-2,-2,-2,-2,9777,75276,5999,38845,0,1111,75276,6008,48845,0,1111,1140,0
25928,25929,230000,2,2,1,39,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
25935,25936,260000,2,3,1,40,-2,-2,-2,-2,-2,-2,-6,-6,1302,2752,1114,2212,0,1308,2765,1119,2218,625,0
25944,25945,260000,2,1,1,32,-2,-2,-2,-2,-2,-2,1009,2403,1880,0,1000,0,2403,1880,0,1000,0,189,0
25945,25946,210000,2,2,2,41,-2,-2,-2,-2,-2,-2,0,0,769,771,0,695,0,769,771,0,695,1892,0
25947,25948,430000,2,2,2,29,-2,-2,-2,-2,-2,-2,2548,12020,2539,2250,0,2580,12082,2539,2250,0,2580,171,0
25953,25954,150000,2,1,1,45,-2,-2,-2,-2,-2,-2,5423,4133,14279,5985,8333,8241,4133,14296,5990,8342,8241,17817,0
25977,25978,170000,2,1,2,40,-2,-2,-2,-2,-2,-2,0,0,1980,0,280,280,0,1980,0,280,280,1111,1
25980,25981,320000,2,2,1,44,-2,-2,-2,-2,-2,-2,-6,650,2849,1060,3667,1627,656,2849,1060,3667,1627,1102,0
26008,26009,100000,2,2,1,39,-2,-2,-2,-2,-2,-2,1884,0,0,0,0,0,0,0,0,0,0,0,0
26010,26011,400000,2,2,1,39,-2,-2,-2,-2,-2,-2,52306,3638,11649,24140,5803,5937,3656,11713,24265,7832,5966,9363,0
26038,26039,360000,2,1,2,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
26039,26040,230000,2,1,2,33,-2,-2,-2,-2,-2,-2,5869,11556,156,2403,1546,7915,11556,156,2403,1546,7915,0,0
26044,26045,180000,2,2,2,33,-2,-2,-2,-2,-2,-2,11281,3405,22630,7777,3089,8429,3411,22657,7777,3089,8429,6706,0
26046,26047,340000,2,1,2,35,-2,-2,-2,-2,-2,-2,732,1604,-1294,12797,890,2313,1618,27,20072,903,2313,156590,0
26055,26056,130000,2,1,2,26,-2,-2,-2,-2,-2,-2,1016,0,0,0,402,0,0,0,0,402,0,2054,0
26061,26062,240000,2,1,2,29,-2,-2,-2,-2,-2,-2,28438,29923,7655,23918,265852,2225,29923,7655,23925,265852,2225,13478,0
26065,26066,90000,2,2,1,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
26066,26067,180000,2,5,2,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
26068,26069,240000,2,1,1,32,-2,-2,-2,-2,-2,-2,6101,1202,3227,4039,1776,1513,1205,3236,4051,1781,1517,3630,0
26079,26080,310000,2,2,1,46,-2,-2,-2,-2,-2,-2,53474,11913,6629,34342,1900,5807,11919,6629,17171,3800,5807,1380,0
26083,26084,210000,2,2,1,44,-2,-2,-2,-2,-2,-2,0,4098,0,0,0,0,4098,0,0,0,0,0,1
26096,26097,210000,2,1,1,46,-2,-2,-2,-2,-2,-2,0,477,971,0,386,0,477,972,0,386,0,0,0
26102,26103,230000,2,2,2,36,-2,-2,-2,-2,-2,-2,140,358,285,219,415,142,358,285,219,416,142,3000,0
26111,26112,180000,2,1,2,35,-2,-2,-2,-2,-2,-2,7210,370,8479,792,3826,1997,370,8875,792,3826,1997,396,0
26114,26115,230000,2,1,1,32,-2,-2,-2,-2,-2,-2,2774,0,0,0,0,5347,0,0,0,0,5347,0,0
26129,26130,300000,2,1,2,48,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
26134,26135,210000,2,2,1,29,-2,-2,-2,-2,-2,-2,3814,-6,6456,0,2746,11613,0,6462,0,2746,11613,11753,0
26136,26137,600000,2,1,2,36,-2,-2,-2,-2,-2,-2,53838,528,1191,11390,8680,38018,530,3000,11500,8680,38020,56700,0
26139,26140,210000,2,1,1,46,-2,-2,-2,-2,-2,-2,4065,0,4160,2540,1055,0,0,4160,2540,1055,0,408,0
26147,26148,210000,2,1,1,35,-2,-2,-2,-2,-2,-2,2020,4055,0,0,0,0,4055,0,0,0,0,150,0
26155,26156,200000,2,1,2,33,-2,-2,-2,-2,-2,-2,285,0,0,0,292,77,0,0,0,292,77,0,0
26177,26178,150000,2,3,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
26184,26185,450000,2,2,1,38,-2,-2,-2,-2,-2,-2,390,390,390,390,390,390,390,780,390,390,390,390,1
26187,26188,50000,2,1,2,30,-2,-2,-2,-2,-2,-2,0,2070,0,0,0,0,2070,0,0,0,0,0,0
26192,26193,200000,2,2,1,29,-2,-2,-2,-2,-2,-2,8350,14139,3580,6386,868,10415,14185,7425,6386,868,10647,4320,1
26194,26195,160000,2,3,1,45,-2,-2,-2,-2,-2,-2,2869,2357,5608,1851,2801,3268,2361,5608,1851,2801,3268,2096,0
26202,26203,320000,2,2,2,31,-2,-2,-2,-2,-2,-2,3615,3707,5406,3144,1644,1925,3707,5406,3157,1644,1925,0,0
26203,26204,210000,2,1,2,33,-2,-2,-2,-2,-2,-2,1723,0,0,0,0,0,0,0,0,0,0,0,0
26214,26215,360000,2,1,2,37,-2,-2,-2,-2,-2,-2,268,257074,66458,0,0,0,260416,72200,0,0,0,0,0
26226,26227,100000,2,2,1,29,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
26251,26252,280000,2,1,1,45,-2,-2,-2,-2,-2,-2,26573,17597,22284,20232,17567,20027,18388,22302,20274,17567,20027,17025,0
26252,26253,240000,2,1,2,28,-2,-2,-2,-2,-2,-2,1981,-2076,-2076,-2076,-2076,-253,0,0,0,0,1823,0,0
26261,26262,30000,2,1,1,34,-2,-2,-2,-2,-2,-2,3275,5000,5235,5000,2100,1970,5000,5235,5000,2100,1970,2000,0
26272,26273,300000,2,2,1,38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
26273,26274,490000,2,1,1,36,-2,-2,-2,-2,-2,-2,1886,9444,3180,7715,6507,3424,9480,3182,7779,6517,3434,5132,0
26277,26278,490000,2,2,1,38,-2,-2,-2,-2,-2,-2,0,0,0,0,163,1256,0,0,0,163,1256,1000,0
26310,26311,150000,2,3,1,43,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
26311,26312,210000,2,2,2,28,-2,-2,-2,-2,-2,-2,0,0,0,1577,0,0,0,0,1577,0,0,0,0
26312,26313,290000,2,1,1,33,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
26318,26319,100000,2,2,1,41,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
26319,26320,100000,2,2,1,35,-2,-2,-2,-2,-2,-2,3835,1891,1799,1728,6000,0,1891,1799,1728,6000,0,330,0
26325,26326,120000,2,2,1,42,-2,-2,-2,-2,-2,-2,0,338,488,137,324,471,338,488,137,324,471,0,0
26333,26334,180000,2,1,2,30,-2,-2,-2,-2,-2,-2,50055,5320,9758,6494,32830,3267,5320,10008,6500,32830,3267,2650,0
26335,26336,300000,2,1,2,32,-2,-2,-2,-2,-2,-2,880,788,10742,1349,10522,0,788,10774,1353,10522,0,3376,1
26348,26349,170000,2,1,2,31,-2,-2,-2,-2,-2,-2,757,4319,1489,362,451,620,4319,1499,362,451,620,1400,0
26350,26351,240000,2,1,2,31,-2,-2,-2,-2,-2,-2,6887,1926,2178,2254,4219,2489,1926,2178,2406,4219,2489,6323,0
26359,26360,280000,2,1,2,32,-2,-2,-2,-2,-2,-2,5855,13645,9127,9656,41434,21732,13713,9171,9705,41641,21838,5659,0
26360,26361,280000,2,1,2,33,-2,-2,-2,-2,-2,-2,2533,2997,14059,2693,697,5776,2997,14059,2693,697,5776,2671,0
26370,26371,360000,2,2,1,47,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
26389,26390,80000,2,1,1,38,-2,-2,-2,-2,-2,-2,0,0,517,0,0,0,339,517,0,0,0,0,0
26393,26394,50000,2,1,2,29,-2,-2,-2,-2,-2,-2,-101,-101,-101,-101,-101,1100,0,0,0,0,1201,0,0
26396,26397,340000,2,2,1,45,-2,-2,-2,-2,-2,-2,5754,480,2532,-36,105668,5490,482,2544,2,106196,5517,433,0
26404,26405,120000,2,2,1,46,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
26409,26410,120000,2,2,1,39,-2,-2,-2,-2,-2,-2,280,6192,2134,0,0,0,6192,2142,0,0,0,0,0
26428,26429,250000,2,1,1,36,-2,-2,-2,-2,-2,-2,2508,3978,6560,4438,4309,816,3978,6560,4438,4311,816,9165,0
26429,26430,250000,2,1,2,39,-2,-2,-2,-2,-2,-2,0,632,316,0,316,632,632,316,0,316,632,150,0
26430,26431,400000,2,3,1,47,-2,-2,-2,-2,-2,-2,1698,365,3213,2578,9660,24355,365,3224,2580,9660,24355,0,0
26432,26433,480000,2,1,2,48,-2,-2,-2,-2,-2,-2,1087,188,257,1697,188,22507,188,257,1697,188,22507,370,0
26444,26445,450000,2,1,1,49,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
26452,26453,230000,2,3,1,50,-2,-2,-2,-2,-2,-2,2789,2942,2520,2936,3493,3160,2942,2520,2936,3493,3160,2784,0
26462,26463,300000,2,2,1,50,-2,-2,-2,-2,-2,-2,882,0,0,0,0,0,0,0,0,0,0,0,0
26478,26479,240000,2,1,1,50,-2,-2,-2,-2,-2,-2,498,-2,497,-3,-3,-3,0,499,0,0,0,0,0
26485,26486,280000,2,3,1,50,-2,-2,-2,-2,-2,-2,0,0,0,679,3047,5742,0,0,679,3047,5742,440,0
26492,26493,160000,2,1,1,58,-2,-2,-2,-2,-2,-2,749,3883,3584,1830,390,390,3894,3594,2246,390,390,390,1
26504,26505,400000,2,2,1,49,-2,-2,-2,-2,-2,-2,389,389,389,320,14185,389,390,390,321,14255,390,390,0
26513,26514,280000,2,1,1,63,-2,-2,-2,-2,-2,-2,-200,-200,-200,-200,-200,-200,0,0,0,0,0,200,1
26528,26529,230000,2,2,1,56,-2,-2,-2,-2,-2,-2,10511,2381,2580,48310,6390,7194,2381,2580,48342,6390,7194,13250,1
26541,26542,30000,2,2,1,51,-2,-2,-2,-2,-2,-2,1724,1222,4952,6693,22761,10044,1222,4972,7629,22817,10056,298,1
26542,26543,290000,2,2,1,51,-2,-2,-2,-2,-2,-2,6859,11210,2436,266,0,3412,11210,2436,266,0,3412,0,0
26545,26546,200000,2,2,1,50,-2,-2,-2,-2,-2,-2,411,453,348,359,672,1620,453,348,359,672,1620,384,0
26548,26549,90000,2,3,1,53,-2,-2,-2,-2,-2,-2,827,0,2469,827,0,1654,0,2469,827,0,1654,827,0
26573,26574,320000,2,1,1,58,-2,-2,-2,-2,-2,-2,1100,0,0,0,0,0,0,0,0,0,0,434,0
26595,26596,120000,1,1,2,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
26610,26611,30000,1,2,2,24,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
26634,26635,300000,1,2,2,26,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
26703,26704,360000,1,1,2,29,-2,-2,-2,-2,-2,-2,6001,5868,-1,592,-8,-8,5874,1,593,0,0,0,0
26709,26710,360000,1,3,1,27,-2,-2,-2,-2,-2,-2,1097,778,2999,-1,-1,-1,780,3021,0,0,0,0,0
26748,26749,160000,1,2,2,27,-2,-2,-2,-2,-2,-2,2161,1672,2579,2313,2287,3442,1681,2717,2324,2298,3462,2637,0
26750,26751,210000,1,1,2,28,-2,-2,-2,-2,-2,-2,15648,2008,-4291,-4291,-4291,-4291,2500,0,0,0,0,0,0
26755,26756,380000,1,1,2,28,-2,-2,-2,-2,-2,-2,1294,1058,359,359,359,509,1058,359,359,359,509,359,0
26787,26788,360000,1,1,2,28,-2,-2,-2,-2,-2,-2,8840,4951,-17,1815,1035,460,4951,0,1832,1035,460,635,0
26796,26797,160000,1,1,2,28,-2,-2,-2,-2,-2,-2,2235,13695,390,4080,3390,390,13695,390,4080,3390,390,390,0
26805,26806,300000,1,1,2,27,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
26819,26820,280000,1,1,2,30,-2,-2,-2,-2,-2,-2,3310,-6,4759,996,0,1199,0,4765,996,0,1199,909,0
26825,26826,360000,1,1,2,29,-2,-2,-2,-2,-2,-2,6906,4893,508,0,4861,2547,4893,508,0,4861,2547,0,0
26830,26831,250000,1,3,1,34,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
26834,26835,180000,1,3,2,34,-2,-2,-2,-2,-2,-2,9531,13558,14270,11878,12920,10190,13606,14396,11936,12965,10220,10100,0
26836,26837,300000,1,1,1,40,-2,-2,-2,-2,-2,-2,5649,5649,5649,5699,5466,19878,5649,5649,5699,5616,20272,0,0
26842,26843,500000,1,1,1,39,-2,-2,-2,-2,-2,-2,2514,810,8041,68595,72011,77931,810,8081,68595,72011,77931,3608,0
26843,26844,360000,1,2,1,47,-2,-2,-2,-2,-2,-2,1730,2500,0,0,0,0,2500,0,0,0,0,0,0
26850,26851,500000,1,1,1,46,-2,-2,-2,-2,-2,-2,11100,16966,10000,14218,62208,83611,16966,10000,14218,62500,83611,61880,0
26856,26857,360000,1,1,2,38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
26860,26861,230000,1,1,1,38,-2,-2,-2,-2,-2,-2,7904,860,-3,-3,-3,-3,864,0,0,0,0,0,0
26866,26867,390000,1,1,2,37,-2,-2,-2,-2,-2,-2,73,10925,0,0,0,0,10952,0,0,0,0,0,1
26871,26872,290000,1,1,1,45,-2,-2,-2,-2,-2,-2,2316,2131,2476,9746,7092,5449,2143,2485,9793,7123,5460,300,0
26886,26887,330000,1,3,1,39,-2,-2,-2,-2,-2,-2,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,0
26899,26900,460000,1,1,1,47,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
26931,26932,200000,1,1,1,38,-2,-2,-2,-2,-2,-2,3528,1190,1958,-5,1013,2350,1196,1968,200,1018,2361,2500,0
26935,26936,230000,1,1,1,38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
26950,26951,150000,1,1,2,31,-2,-2,-2,-2,-2,-2,13877,8190,6203,9808,3267,6662,8422,6234,9904,4016,6695,6433,0
26961,26962,180000,1,2,1,32,-2,-2,-2,-2,-2,-2,2196,396,392,1592,1304,8,396,392,1596,1308,0,2218,0
26962,26963,400000,1,1,1,35,-2,-2,-2,-2,-2,-2,2240,12165,7062,8833,7659,5676,12245,7135,8891,7704,5728,4070,0
26965,26966,360000,1,3,1,41,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
26986,26987,290000,1,2,1,38,-2,-2,-2,-2,-2,-2,24709,291,6161,6200,3892,4072,291,6170,6216,3892,4072,4382,0
26988,26989,280000,1,1,2,31,-2,-2,-2,-2,-2,-2,8383,8797,8741,8178,-4,-4,9044,8844,8247,0,0,0,0
